Dagsetning;Evra EUR miðgengi;Evra EUR kaupgengi;Evra EUR sölugengi;Bandaríkjadalur USD miðgengi;Bandaríkjadalur USD kaupgengi;Bandaríkjadalur USD sölugengi;Sterlingspund GBP miðgengi;Sterlingspund GBP kaupgengi;Sterlingspund GBP sölugengi;
28.09.2015;143,23;142,83;143,63;128,10;127,79;128,41;194,70;194,23;195,17;
25.09.2015;143,45;143,05;143,85;128,41;128,10;128,72;195,52;195,05;195,99;
24.09.2015;143,90;143,50;144,30;128,30;127,99;128,61;195,88;195,40;196,36;
23.09.2015;143,25;142,85;143,65;128,54;128,23;128,85;196,56;196,08;197,04;
22.09.2015;143,48;143,08;143,88;128,54;128,23;128,85;198,57;198,09;199,05;
21.09.2015;143,68;143,28;144,08;127,31;127,01;127,61;197,53;197,05;198,01;
18.09.2015;143,87;143,47;144,27;125,86;125,56;126,16;196,88;196,40;197,36;
17.09.2015;143,68;143,28;144,08;126,95;126,65;127,25;197,02;196,54;197,50;
16.09.2015;143,67;143,27;144,07;127,88;127,58;128,18;197,28;196,80;197,76;
15.09.2015;143,90;143,50;144,30;127,29;126,99;127,59;196,45;195,97;196,93;
14.09.2015;143,92;143,52;144,32;127,19;126,89;127,49;196,38;195,90;196,86;
11.09.2015;143,85;143,45;144,25;127,70;127,40;128,00;196,88;196,40;197,36;
10.09.2015;144,00;143,60;144,40;128,70;128,39;129,01;198,06;197,58;198,54;
09.09.2015;143,92;143,52;144,32;129,07;128,76;129,38;198,24;197,76;198,72;
08.09.2015;144,15;143,75;144,55;129,15;128,84;129,46;198,73;198,25;199,21;
07.09.2015;144,37;143,97;144,77;129,44;129,13;129,75;197,59;197,11;198,07;
04.09.2015;144,35;143,95;144,75;129,65;129,34;129,96;197,35;196,87;197,83;
03.09.2015;144,78;144,38;145,18;129,01;128,70;129,32;197,02;196,54;197,50;
02.09.2015;144,85;144,45;145,25;128,61;128,30;128,92;196,51;196,03;196,99;
01.09.2015;144,90;144,50;145,30;128,66;128,35;128,97;197,56;197,08;198,04;
31.08.2015;145,08;144,68;145,48;129,48;129,17;129,79;199,45;198,97;199,93;
28.08.2015;145,75;145,34;146,16;129,29;128,98;129,60;198,94;198,46;199,42;
27.08.2015;146,13;145,72;146,54;129,49;129,18;129,80;200,37;199,88;200,86;
26.08.2015;146,73;146,32;147,14;128,34;128,03;128,65;200,64;200,15;201,13;
25.08.2015;147,43;147,02;147,84;128,56;128,25;128,87;202,79;202,30;203,28;
24.08.2015;147,52;147,11;147,93;128,42;128,11;128,73;201,92;201,43;202,41;
21.08.2015;147,02;146,61;147,43;130,35;130,04;130,66;204,49;203,99;204,99;
20.08.2015;147,05;146,64;147,46;131,63;131,32;131,94;206,07;205,57;206,57;
19.08.2015;146,67;146,26;147,08;132,94;132,62;133,26;208,38;207,87;208,89;
18.08.2015;146,82;146,41;147,23;132,77;132,45;133,09;208,58;208,07;209,09;
17.08.2015;146,80;146,39;147,21;132,26;131,95;132,57;206,70;206,20;207,20;
14.08.2015;147,00;146,59;147,41;131,60;131,29;131,91;205,70;205,20;206,20;
13.08.2015;147,17;146,76;147,58;132,42;132,10;132,74;206,79;206,29;207,29;
12.08.2015;147,42;147,01;147,83;132,26;131,95;132,57;206,15;205,65;206,65;
11.08.2015;147,10;146,69;147,51;133,36;133,04;133,68;207,70;207,20;208,20;
10.08.2015;146,87;146,46;147,28;134,33;134,01;134,65;207,71;207,21;208,21;
07.08.2015;146,90;146,49;147,31;134,41;134,09;134,73;208,61;208,10;209,12;
06.08.2015;146,77;146,36;147,18;134,64;134,32;134,96;210,11;209,60;210,62;
05.08.2015;146,85;146,44;147,26;135,20;134,88;135,52;210,74;210,23;211,25;
04.08.2015;147,08;146,67;147,49;133,97;133,65;134,29;208,90;208,39;209,41;
31.07.2015;147,50;147,09;147,91;134,34;134,02;134,66;209,31;208,80;209,82;
30.07.2015;147,48;147,07;147,89;134,48;134,16;134,80;210,09;209,58;210,60;
29.07.2015;147,60;147,19;148,01;133,42;133,10;133,74;208,71;208,20;209,22;
28.07.2015;147,97;147,56;148,38;134,13;133,81;134,45;209,19;208,68;209,70;
27.07.2015;148,00;147,59;148,41;133,70;133,38;134,02;207,40;206,90;207,90;
24.07.2015;147,53;147,12;147,94;134,80;134,48;135,12;208,85;208,34;209,36;
23.07.2015;147,77;147,36;148,18;134,44;134,12;134,76;209,69;209,18;210,20;
22.07.2015;147,23;146,82;147,64;134,77;134,45;135,09;210,49;209,98;211,00;
21.07.2015;147,25;146,84;147,66;135,61;135,29;135,93;210,78;210,27;211,29;
20.07.2015;147,30;146,89;147,71;135,88;135,56;136,20;211,50;210,99;212,01;
17.07.2015;147,35;146,94;147,76;135,45;135,13;135,77;211,48;210,97;211,99;
16.07.2015;147,47;147,06;147,88;135,44;135,12;135,76;211,49;210,98;212,00;
15.07.2015;147,63;147,22;148,04;133,95;133,63;134,27;209,43;208,92;209,94;
14.07.2015;147,67;147,26;148,08;133,95;133,63;134,27;208,77;208,26;209,28;
13.07.2015;147,60;147,19;148,01;133,30;132,98;133,62;207,58;207,08;208,08;
10.07.2015;147,97;147,56;148,38;132,27;131,96;132,58;205,17;204,67;205,67;
09.07.2015;147,68;147,27;148,09;133,83;133,51;134,15;205,75;205,25;206,25;
08.07.2015;147,45;147,04;147,86;133,78;133,46;134,10;205,49;204,99;205,99;
07.07.2015;146,85;146,44;147,26;133,87;133,55;134,19;206,83;206,33;207,33;
06.07.2015;146,95;146,54;147,36;133,23;132,91;133,55;207,23;206,73;207,73;
03.07.2015;147,10;146,69;147,51;132,40;132,08;132,72;207,01;206,51;207,51;
02.07.2015;147,02;146,61;147,43;132,74;132,42;133,06;207,14;206,64;207,64;
01.07.2015;147,10;146,69;147,51;132,39;132,07;132,71;207,20;206,70;207,70;
30.06.2015;147,25;146,84;147,66;131,60;131,29;131,91;206,87;206,37;207,37;
29.06.2015;147,40;146,99;147,81;132,54;132,22;132,86;208,09;207,59;208,59;
26.06.2015;147,58;147,17;147,99;131,73;131,42;132,04;207,35;206,85;207,85;
25.06.2015;147,77;147,36;148,18;131,99;131,68;132,30;207,22;206,72;207,72;
24.06.2015;147,90;147,49;148,31;132,12;131,81;132,43;208,21;207,71;208,71;
23.06.2015;148,05;147,64;148,46;131,85;131,54;132,16;208,15;207,65;208,65;
22.06.2015;148,48;148,07;148,89;130,80;130,49;131,11;207,10;206,60;207,60;
19.06.2015;148,63;148,22;149,04;131,39;131,08;131,70;208,35;207,84;208,86;
18.06.2015;149,00;148,58;149,42;130,75;130,44;131,06;208,12;207,62;208,62;
16.06.2015;148,90;148,48;149,32;132,16;131,85;132,47;206,08;205,58;206,58;
15.06.2015;148,90;148,48;149,32;132,74;132,42;133,06;205,78;205,28;206,28;
12.06.2015;148,92;148,50;149,34;133,12;132,80;133,44;206,32;205,82;206,82;
11.06.2015;149,33;148,91;149,75;132,53;132,21;132,85;205,01;204,51;205,51;
10.06.2015;149,05;148,63;149,47;132,06;131,75;132,37;204,22;203,72;204,72;
09.06.2015;149,20;148,78;149,62;132,49;132,17;132,81;202,76;202,27;203,25;
08.06.2015;148,35;147,94;148,76;133,33;133,01;133,65;203,16;202,67;203,65;
05.06.2015;148,53;148,12;148,94;132,24;131,93;132,55;202,49;202,00;202,98;
04.06.2015;148,50;148,09;148,91;130,83;130,52;131,14;201,66;201,17;202,15;
03.06.2015;147,68;147,27;148,09;132,82;132,50;133,14;202,94;202,45;203,43;
02.06.2015;147,58;147,17;147,99;133,90;133,58;134,22;204,07;203,58;204,56;
01.06.2015;147,35;146,94;147,76;134,97;134,65;135,29;205,15;204,65;205,65;
29.05.2015;147,50;147,09;147,91;134,48;134,16;134,80;205,32;204,82;205,82;
28.05.2015;147,52;147,11;147,93;134,92;134,60;135,24;206,48;205,98;206,98;
27.05.2015;147,78;147,37;148,19;135,86;135,54;136,18;209,07;208,56;209,58;
26.05.2015;147,35;146,94;147,76;135,14;134,82;135,46;208,25;207,74;208,76;
22.05.2015;148,05;147,64;148,46;132,27;131,96;132,58;206,98;206,48;207,48;
21.05.2015;148,05;147,64;148,46;132,61;132,29;132,93;207,99;207,49;208,49;
20.05.2015;148,05;147,64;148,46;133,32;133,00;133,64;206,98;206,48;207,48;
19.05.2015;148,20;147,79;148,61;132,20;131,89;132,51;205,15;204,65;205,65;
18.05.2015;147,85;147,44;148,26;129,50;129,19;129,81;203,13;202,64;203,62;
15.05.2015;148,30;147,89;148,71;130,62;130,31;130,93;205,37;204,87;205,87;
13.05.2015;148,07;147,66;148,48;131,93;131,62;132,24;206,59;206,09;207,09;
12.05.2015;148,25;147,84;148,66;131,65;131,34;131,96;206,63;206,13;207,13;
11.05.2015;148,00;147,59;148,41;132,66;132,34;132,98;205,51;205,01;206,01;
08.05.2015;148,20;147,79;148,61;132,14;131,83;132,45;203,71;203,22;204,20;
07.05.2015;147,95;147,54;148,36;130,44;130,13;130,75;198,66;198,18;199,14;
06.05.2015;147,20;146,79;147,61;131,11;130,80;131,42;199,49;199,01;199,97;
05.05.2015;147,13;146,72;147,54;132,36;132,04;132,68;200,20;199,71;200,69;
04.05.2015;147,02;146,61;147,43;132,09;131,78;132,40;199,51;199,03;199,99;
30.04.2015;146,73;146,32;147,14;131,12;130,81;131,43;202,23;201,74;202,72;
29.04.2015;146,60;146,19;147,01;133,25;132,93;133,57;204,63;204,13;205,13;
28.04.2015;146,60;146,19;147,01;134,19;133,87;134,51;204,96;204,46;205,46;
27.04.2015;147,00;146,59;147,41;135,75;135,43;136,07;205,31;204,81;205,81;
24.04.2015;147,15;146,74;147,56;135,85;135,53;136,17;205,52;205,02;206,02;
22.04.2015;146,68;146,27;147,09;136,01;135,69;136,33;204,55;204,05;205,05;
21.04.2015;146,60;146,19;147,01;137,25;136,92;137,58;204,26;203,76;204,76;
20.04.2015;146,62;146,21;147,03;136,54;136,21;136,87;203,85;203,36;204,34;
17.04.2015;146,33;145,92;146,74;135,18;134,86;135,50;203,17;202,68;203,66;
16.04.2015;145,80;145,39;146,21;135,94;135,62;136,26;202,95;202,46;203,44;
15.04.2015;145,73;145,32;146,14;137,57;137,24;137,90;202,75;202,26;203,24;
14.04.2015;146,28;145,87;146,69;138,42;138,09;138,75;202,83;202,34;203,32;
13.04.2015;146,48;146,07;146,89;139,14;138,81;139,47;203,22;202,73;203,71;
10.04.2015;146,83;146,42;147,24;138,60;138,27;138,93;202,83;202,34;203,32;
09.04.2015;147,38;146,97;147,79;136,91;136,58;137,24;202,99;202,50;203,48;
08.04.2015;147,60;147,19;148,01;135,81;135,49;136,13;202,90;202,41;203,39;
07.04.2015;147,77;147,36;148,18;136,06;135,74;136,38;202,47;201,98;202,96;
01.04.2015;147,50;147,09;147,91;137,11;136,78;137,44;202,57;202,08;203,06;
31.03.2015;147,25;146,84;147,66;137,21;136,88;137,54;202,85;202,36;203,34;
30.03.2015;147,82;147,41;148,23;136,21;135,89;136,53;201,86;201,37;202,35;
27.03.2015;147,90;147,49;148,31;136,63;136,30;136,96;203,31;202,82;203,80;
26.03.2015;148,35;147,94;148,76;134,73;134,41;135,05;201,19;200,70;201,68;
25.03.2015;148,32;147,91;148,73;135,33;135,01;135,65;201,45;200,96;201,94;
24.03.2015;148,55;148,14;148,96;135,29;134,97;135,61;201,77;201,28;202,26;
23.03.2015;148,93;148,51;149,35;136,98;136,65;137,31;204,38;203,88;204,88;
20.03.2015;147,85;147,44;148,26;138,35;138,02;138,68;204,02;203,53;204,51;
19.03.2015;147,70;147,29;148,11;138,19;137,86;138,52;206,01;205,51;206,51;
18.03.2015;147,42;147,01;147,83;138,76;138,43;139,09;203,69;203,20;204,18;
17.03.2015;147,22;146,81;147,63;138,72;138,39;139,05;204,84;204,34;205,34;
16.03.2015;147,27;146,86;147,68;139,80;139,47;140,13;206,67;206,17;207,17;
13.03.2015;147,30;146,89;147,71;139,21;138,88;139,54;206,35;205,85;206,85;
12.03.2015;147,58;147,17;147,99;139,19;138,86;139,52;208,71;208,20;209,22;
11.03.2015;147,55;147,14;147,96;139,67;139,34;140,00;210,25;209,74;210,76;
10.03.2015;148,40;147,99;148,81;137,82;137,49;138,15;207,90;207,40;208,40;
09.03.2015;148,70;148,29;149,11;136,51;136,18;136,84;206,41;205,91;206,91;
06.03.2015;148,68;148,27;149,09;135,55;135,23;135,87;205,80;205,30;206,30;
05.03.2015;149,13;148,71;149,55;134,96;134,64;135,28;205,85;205,35;206,35;
04.03.2015;149,20;148,78;149,62;134,11;133,79;134,43;205,69;205,19;206,19;
03.03.2015;149,35;148,93;149,77;133,70;133,38;134,02;205,45;204,95;205,95;
02.03.2015;149,38;148,96;149,80;133,21;132,89;133,53;205,29;204,79;205,79;
27.02.2015;149,30;148,88;149,72;132,94;132,62;133,26;204,76;204,26;205,26;
26.02.2015;149,62;149,20;150,04;131,68;131,37;131,99;204,45;203,95;204,95;
25.02.2015;149,88;149,46;150,30;132,08;131,77;132,39;204,75;204,25;205,25;
24.02.2015;149,95;149,53;150,37;132,61;132,29;132,93;204,86;204,36;205,36;
23.02.2015;149,83;149,41;150,25;132,50;132,18;132,82;203,28;202,79;203,77;
20.02.2015;149,97;149,55;150,39;132,30;131,98;132,62;203,46;202,97;203,95;
19.02.2015;149,93;149,51;150,35;131,49;131,18;131,80;203,05;202,56;203,54;
18.02.2015;150,05;149,63;150,47;131,78;131,47;132,09;203,26;202,77;203,75;
17.02.2015;150,03;149,61;150,45;131,68;131,37;131,99;202,63;202,14;203,12;
16.02.2015;149,90;149,48;150,32;131,36;131,05;131,67;202,01;201,52;202,50;
13.02.2015;149,77;149,35;150,19;131,23;130,92;131,54;201,96;201,47;202,45;
12.02.2015;149,85;149,43;150,27;132,13;131,82;132,44;202,09;201,60;202,58;
11.02.2015;149,78;149,36;150,20;132,43;132,11;132,75;202,50;202,01;202,99;
10.02.2015;149,82;149,40;150,24;132,71;132,39;133,03;202,09;201,60;202,58;
09.02.2015;149,83;149,41;150,25;132,22;131,91;132,53;201,26;200,77;201,75;
06.02.2015;150,17;149,75;150,59;131,21;130,90;131,52;201,10;200,61;201,59;
05.02.2015;150,18;149,76;150,60;131,35;131,04;131,66;200,32;199,83;200,81;
04.02.2015;150,40;149,98;150,82;131,33;131,02;131,64;199,54;199,06;200,02;
03.02.2015;150,53;150,11;150,95;132,63;132,31;132,95;199,72;199,24;200,20;
02.02.2015;150,73;150,31;151,15;132,87;132,55;133,19;199,70;199,22;200,18;
30.01.2015;150,78;150,36;151,20;132,94;132,62;133,26;200,44;199,95;200,93;
29.01.2015;150,95;150,53;151,37;133,64;133,32;133,96;202,35;201,86;202,84;
28.01.2015;151,00;150,58;151,42;132,95;132,63;133,27;202,24;201,75;202,73;
27.01.2015;151,37;150,95;151,79;134,04;133,72;134,36;202,03;201,54;202,52;
26.01.2015;151,55;151,13;151,97;134,91;134,59;135,23;202,51;202,02;203,00;
23.01.2015;151,60;151,18;152,02;134,96;134,64;135,28;202,13;201,64;202,62;
22.01.2015;153,15;152,72;153,58;131,78;131,47;132,09;199,95;199,47;200,43;
21.01.2015;152,75;152,32;153,18;131,99;131,68;132,30;199,36;198,88;199,84;
20.01.2015;152,92;152,49;153,35;131,72;131,41;132,03;199,56;199,08;200,04;
19.01.2015;152,90;152,47;153,33;131,91;131,60;132,22;199,79;199,31;200,27;
16.01.2015;153,02;152,59;153,45;131,77;131,46;132,08;200,43;199,94;200,92;
15.01.2015;153,35;152,92;153,78;131,36;131,05;131,67;199,66;199,18;200,14;
14.01.2015;153,45;153,02;153,88;130,50;130,19;130,81;198,23;197,75;198,71;
13.01.2015;153,88;153,45;154,31;130,38;130,07;130,69;196,90;196,42;197,38;
12.01.2015;153,88;153,45;154,31;130,41;130,10;130,72;197,26;196,78;197,74;
09.01.2015;153,83;153,40;154,26;130,25;129,94;130,56;197,28;196,80;197,76;
08.01.2015;153,85;153,42;154,28;130,67;130,36;130,98;196,75;196,27;197,23;
07.01.2015;154,25;153,82;154,68;130,01;129,70;130,32;196,95;196,47;197,43;
06.01.2015;154,10;153,67;154,53;129,52;129,21;129,83;196,71;196,23;197,19;
05.01.2015;154,07;153,64;154,50;129,18;128,87;129,49;197,34;196,86;197,82;
02.01.2015;154,27;153,84;154,70;128,04;127,74;128,34;197,83;197,35;198,31;
